CLIENT_CATEGORY;SEGMENT;Service;Channeltype;Source;football;DECLARED_FAULT;CREATE_DATE;CLOSETIME;all_num_of_repeat;num_of_repeat2;num_of_repeat5;num_of_repeat10;num_of_repeat30;num_of_repeat60;MITYPE;MIPRIORITY;MIIMPACT;TECHNICAL_DISTRICT;NumWFMforEI;Last_WFM_days_waiting;EIDayOfWeek;EIHourCreate
ФЛ;МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502179046;1502199883;1;0;0;0;1;1;0;0;0;34;1;0;3;10
ФЛ;МР;8678;9204;8750;3;ТВ. Проблемы с пультом;1502179003;1502305587;4;0;0;0;1;1;0;0;0;30;1;1;3;10
ФЛ;МР;8678;9204;8750;3;Перенос/замена модели ONT;1502179118;1502271240;1;0;0;0;1;1;0;0;0;33;1;0;3;10
ФЛ;МР;8678;9204;8750;3;Перенос/замена модели ONT;1502179118;1502271240;1;0;0;0;1;1;0;0;0;31;1;1;3;10
Выделенное обслуживание (пилот);МР;8678;9204;8750;2;ТВ. Надпись на экране: сервер не найден;1502179076;1502179841;3;0;0;0;1;1;0;0;0;0;0;0;3;10
ФЛ;МР;8680;9204;8750;3;Телефония. Шум, треск, эхо;1502179192;1502196435;4;0;0;0;1;1;0;0;0;32;1;0;3;10
SOHO;КОРП;8678;9204;8750;5;Телефония. Не работает международная связь;1502179227;1502184493;3;0;0;0;1;1;0;0;0;0;0;0;3;11
SOHO;КОРП;8678;9633;8750;3;Интернет. Не работает интернет;1502179311;1502189387;13;0;0;0;1;4;0;0;0;15;1;0;3;11
SME GS;КОРП;8680;9204;8750;4;Телефония. Тишина в трубке, нет зуммера;1502179348;1502184134;1;0;0;0;1;1;0;0;0;27;1;2;3;11
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502179379;1502197551;2;0;0;0;1;1;0;0;0;34;1;0;3;11
SME;КОРП;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502179404;1502288283;1;0;0;0;1;1;0;0;0;46;1;1;3;11
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502179444;1502201835;2;0;0;0;1;1;0;0;0;27;1;0;3;11
ФЛ;МР;8679;9204;8750;3;ТВ. Другое;1502179490;1502195455;3;0;0;0;1;2;0;0;0;33;1;0;3;11
ФЛ;МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502179544;1502262140;1;0;0;0;1;1;0;0;0;46;1;1;3;11
ФЛ;МР;8678;9204;8750;4;ТВ. Не получен IP-адрес;1502179561;1502264551;1;0;0;0;1;1;0;0;0;46;1;1;3;11
SOHO;КОРП;9650;9204;8750;3;Интернет. Не работает интернет;1502179597;1502205704;2;0;0;0;1;1;0;0;0;33;1;0;3;11
ФЛ;МР;8678;9204;8750;3;ONT на линии. Высокое затухание;1502179602;1502190875;4;0;0;0;1;1;0;0;0;41;1;0;3;11
ФЛ;МР;8679;9204;8750;4;ТВ. Рассыпание/замирание;1502179583;1502256487;6;0;0;0;1;2;0;0;0;46;1;1;3;11
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502179703;1502209568;1;0;0;0;1;1;0;0;0;34;1;0;3;11
Выделенное обслуживание (пилот);МР;8678;9204;8750;2;Интернет. Не открываются все страницы;1502179708;1502181395;2;0;0;0;1;1;0;0;0;0;0;0;3;11
Выделенное обслуживание (пилот);МР;8678;9204;8750;2;Интернет. Нестабильная работа/разрывы;1502179756;1502188267;5;0;0;0;1;1;0;0;0;0;0;0;3;11
SOHO;КОРП;8680;0;7470;4;SLX_Не работает номер;1502179758;1502191932;0;0;0;0;0;0;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;2;Интернет. Другое;1502179813;1502180652;1;0;0;0;1;1;0;0;0;0;0;0;3;11
SOHO;КОРП;9650;9204;8750;2;Интернет. Низкая скорость;1502179885;1502198509;1;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;2;ТВ. Не получен IP-адрес;1502179930;1502180827;4;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502179961;1502186735;1;0;0;0;1;1;0;0;0;22;1;0;3;11
ФЛ;МР;8680;9205;8750;3;Телефония. Не работает исходящая связь;1502180065;1502274491;1;0;0;0;1;1;0;0;0;34;1;1;3;11
ФЛ;МР;8678;9204;8750;3;ТВ. Проблемы с пультом;1502180117;1502232185;2;0;0;0;1;1;0;0;0;38;1;1;3;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502180135;1502279649;1;0;0;0;1;1;0;0;0;46;1;1;3;11
ФЛ;МР;8678;9633;8750;2;Интернет. Не открываются все страницы;1502180123;1502181095;5;0;0;0;2;3;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;3;ТВ. Другое;1502180201;1502200944;4;0;0;2;3;3;0;0;0;36;1;0;3;11
ФЛ;МР;8678;9204;8750;3;ТВ. Другое;1502180190;1502205988;1;0;0;0;1;1;0;0;0;45;1;0;3;11
ФЛ;МР;8679;9204;8750;3;ТВ. Другое;1502180167;1502190948;1;0;0;0;1;1;0;0;0;44;1;0;3;11
ФЛ;МР;8678;9204;8750;3;Интернет. Другое;1502180201;1502180736;2;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;3;ТВ. Не получен IP-адрес;1502180209;1502264668;2;0;0;0;1;1;0;0;0;22;1;1;3;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502180235;1502190371;2;0;0;1;2;2;0;0;0;43;1;0;3;11
ФЛ;МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502180256;1502204154;1;0;0;0;1;1;0;0;0;39;1;0;3;11
ФЛ;МР;8679;9633;8750;3;Интернет. Не работает интернет;1502180346;1502194844;1;0;0;0;1;1;0;0;0;15;1;0;3;11
SOHO;КОРП;8678;9204;8750;3;Интернет. Не работает интернет;1502180359;1502195582;1;0;0;0;1;1;0;0;0;25;1;0;3;11
Выделенное обслуживание (пилот);МР;8678;9204;8750;3;ТВ. Не получен IP-адрес;1502180475;1502187750;5;0;0;0;1;1;0;0;0;42;1;0;3;11
ФЛ;МР;8680;9204;8750;3;Swap ONT Huawei;1502180479;1502187553;1;0;0;0;1;1;0;0;0;22;1;0;3;11
ФЛ;МР;8678;9204;8750;3;Телефония. Шум, треск, эхо;1502180543;1502207172;2;0;0;0;2;2;0;0;0;22;1;0;3;11
Выделенное обслуживание (пилот);МР;8678;9204;8750;4;Доп. услуга. Видеонаблюдение. Проблема с видеоархивом;1502180525;1502291759;94;0;0;1;3;7;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;4;ТВ. Проблемы со звуком;1502180552;1502199971;1;0;0;0;1;1;0;0;0;36;1;0;3;11
ФЛ;МР;8678;9204;8750;2;Интернет. Не открываются все страницы;1502180581;1502181259;3;0;0;0;1;1;0;0;0;0;0;0;3;11
Выделенное обслуживание (пилот);МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502180648;1502274395;2;0;0;0;1;1;0;0;0;46;1;1;3;11
ФЛ;МР;8678;9204;8750;2;Доп. услуга. IP ОПС. Не работают оба канала (осн. и рез.).;1502180648;1502181343;2;0;0;0;1;1;0;0;0;0;0;0;3;11
SOHO;КОРП;8680;9204;8750;4;Телефония. Тишина в трубке, нет зуммера;1502180665;1502184476;1;0;0;0;1;1;0;0;0;0;0;0;3;11
Выделенное обслуживание (пилот);МР;8678;9204;8750;8;ONT не на линии. Нет работающих соседей;1502180739;1502236800;2;0;0;0;1;1;1;3;3;0;0;0;3;11
SOHO;КОРП;8680;9204;8750;6;Телефония. Тишина в трубке, нет зуммера;1502180830;1502191336;3;0;0;0;1;1;0;0;0;25;1;0;3;11
ФЛ;МР;8680;9204;8750;3;Swap ONT Huawei;1502180851;1502266345;1;0;0;0;1;1;0;0;0;28;1;0;3;11
ФЛ;МР;8680;9204;8750;3;Swap ONT Huawei;1502180851;1502266345;1;0;0;0;1;1;0;0;0;24;1;1;3;11
ФЛ;МР;8680;9204;8750;3;Перенос/замена модели ONT;1502180911;1502267411;1;0;0;0;1;1;0;0;0;39;1;1;3;11
SOHO;КОРП;9650;0;8750;9;DaDaDa. Нет линка на порту свича;1502180918;1502199441;1;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;2;ТВ. Рассыпание/замирание;1502180954;1502182873;3;0;0;1;2;2;0;0;0;0;0;0;3;11
SOHO;КОРП;9650;9203;8750;6;IPTV. Некачественное изображение;1502181010;1502264677;0;0;0;0;0;0;0;0;0;0;0;0;3;11
ФЛ;МР;8678;10769;8750;2;Интернет. Нет авторизации, линк есть;1502180981;1502181481;1;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502181034;1502257987;1;0;0;0;1;1;0;0;0;40;2;1;3;11
ФЛ;МР;8678;9204;8750;3;ТВ. Не получен IP-адрес;1502181037;1502192303;1;0;0;0;1;1;0;0;0;37;1;0;3;11
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502181040;1502192200;1;0;0;0;1;1;0;0;0;44;1;0;3;11
;КОРП;8678;0;8675;3;Не работает выделенный канал;1502181028;1502255596;0;0;0;0;0;0;0;0;0;0;0;0;3;11
;КОРП;9650;0;7470;3;SLX_Не работает номер;1502181023;1502194831;0;0;0;0;0;0;0;0;0;0;0;0;3;11
;КОРП;9650;0;7470;5;SLX_Не работает INTERNET;1502181053;1502187612;0;0;0;0;0;0;0;0;0;0;0;0;3;11
SOHO;КОРП;9650;0;8750;5;Интернет. Неустойчивая связь, плохие параметры;1502181144;1502186614;0;0;0;0;0;0;0;0;0;0;0;0;3;11
ФЛ;МР;8680;9205;8750;5;Телефония. Тишина в трубке, нет зуммера;1502181126;1502323200;2;0;0;0;2;2;2;3;3;0;0;0;3;11
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502181181;1502209707;1;0;0;0;1;1;0;0;0;45;1;0;3;11
SOHO;КОРП;8678;9204;8750;3;Интернет. Не работает интернет;1502181211;1502279415;2;0;0;0;1;1;0;0;0;38;1;1;3;11
SOHO_GS;КОРП;8680;9204;8750;2;Телефония. Тишина в трубке, нет зуммера;1502181240;1502181969;2;0;0;0;2;2;0;0;0;0;0;0;3;11
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502181244;1502199609;1;0;0;0;1;1;0;0;0;41;1;0;3;11
ФЛ;МР;8679;9204;8750;2;ONT. Системная ошибка;1502181248;1502182902;4;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8678;0;8675;1;Не работает INTERNET;1502181298;1502267393;0;0;0;0;0;0;0;0;0;0;0;0;3;11
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502181336;1502205558;2;0;0;0;1;1;0;0;0;41;1;0;3;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502181367;1502205754;1;0;0;0;1;1;0;0;0;41;1;0;3;11
NKA;КОРП;9650;0;10768;2;Не работает канал VPN;1502181361;1502187344;0;0;0;0;0;0;0;0;0;0;0;0;3;11
ФЛ;МР;8680;9205;8750;4;Телефония. Тишина в трубке, нет зуммера;1502181423;1502210646;1;0;0;0;1;1;0;0;0;0;0;0;3;11
GS-SLA4;ГОС;8678;9204;8750;6;Нет трансляции на портале;1502181408;1502201453;2;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9633;8750;3;Интернет. Не открываются страницы;1502181391;1502207483;2;0;0;0;1;1;0;0;0;16;1;0;3;11
GS-SLA1;ГОС;8678;9203;8750;4;ADSL. Демонстрация услуги;1502181433;1502189938;1;0;0;0;1;1;0;0;0;0;0;0;3;11
SME;КОРП;9650;0;7470;3;ADSL: Нет линка;1502181449;1502283608;0;0;0;0;0;0;0;0;0;0;0;0;3;11
SOHO;КОРП;8680;9204;8750;3;Интернет. Не работает интернет;1502181491;1502203121;5;0;0;0;1;1;0;0;0;43;1;0;3;11
ФЛ;МР;8678;9204;8750;3;ONT на линии. Высокое затухание;1502181508;1502205250;1;0;0;0;1;1;0;0;0;34;1;0;3;11
SOHO;КОРП;9650;9204;8750;5;Интернет. Не работает интернет;1502181510;1502193551;1;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;3;Телефония. Другое;1502181539;1502266461;3;0;0;0;2;2;0;0;0;31;1;1;3;11
ФЛ;МР;9650;9204;8750;3;Перенос/замена модели ONT;1502181599;1502205055;2;0;0;1;2;2;0;0;0;36;1;0;3;11
ФЛ;МР;8680;9204;8750;3;Телефония. Не работает исходящая связь;1502181624;1502349668;1;0;0;0;1;1;0;0;0;45;1;2;3;11
SOHO;КОРП;8680;9205;8750;2;Телефония. Тишина в трубке, нет зуммера;1502181618;1502182292;3;0;0;0;2;3;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502181724;1502192200;1;0;0;0;1;1;0;0;0;42;1;0;3;11
NKA;КОРП;8680;0;7470;4;SLX_Не работает канал связи (поток);1502181713;1502196444;0;0;0;0;0;0;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502181975;1502211247;5;0;0;1;2;2;0;0;0;39;1;0;3;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502181972;1502349022;1;0;0;0;1;1;0;0;0;26;1;2;3;11
ФЛ;МР;8678;9204;8750;3;ТВ. Рассыпание/замирание;1502182164;1502190027;3;0;0;0;1;1;0;0;0;32;1;0;3;11
ФЛ;МР;8680;9204;8750;3;Интернет. Не открываются все страницы;1502182169;1502274916;1;0;0;0;1;1;0;0;0;34;1;1;3;11
SOHO;КОРП;8678;9204;8750;2;Интернет. Не работает интернет;1502182231;1502186078;3;0;1;1;3;3;0;0;0;0;0;0;3;11
ФЛ;МР;9650;9204;8750;3;"How are you" call;1502182229;1502279671;1;0;0;0;1;1;0;0;0;46;1;1;3;11
Оператор;Оператор;8678;9204;8750;5;Интернет. Не работает интернет;1502182228;1502256529;2;0;0;0;1;1;0;0;0;0;0;0;3;11
SOHO;КОРП;8680;9205;8750;3;Телефония. Нет регистрации;1502182196;1502205008;2;0;0;0;1;2;0;0;0;43;1;0;3;11
ФЛ;МР;8680;9204;8750;3;Телефония. Не работает ЦАОН;1502182241;1502261166;2;0;0;0;1;1;0;0;0;39;1;1;3;11
SOHO;КОРП;8680;9204;8750;9;Телефония. Зуммер "занято";1502182249;1502279347;8;0;0;0;1;2;0;0;0;38;1;1;3;11
ФЛ;МР;8678;9204;8750;3;ТВ. Черный или синий экран;1502182297;1502198911;1;0;0;0;1;1;0;0;0;28;1;0;3;11
ФЛ;МР;8678;9204;8750;3;Перенос/замена модели ONT;1502182306;1502262616;1;0;0;0;1;1;0;0;0;27;1;1;3;11
Выделенное обслуживание (пилот);МР;8678;9204;8750;2;ТВ. Ошибка при активации приставки;1502182320;1502182703;9;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8680;9204;8750;2;Телефония. Тишина в трубке;1502182320;1502205913;2;0;0;0;2;2;0;0;0;0;0;0;3;11
ФЛ;МР;8680;9205;8750;5;Телефония. Тишина в трубке, нет зуммера;1502182322;1502323200;2;0;0;1;2;2;2;3;3;34;1;2;3;11
ФЛ;МР;8678;9204;8750;2;ТВ. Ошибка при активации приставки;1502182302;1502183086;3;0;0;0;1;1;0;0;0;0;0;0;3;11
KA GS;КОРП;8680;9204;8750;2;Телефония. Не работает исходящая связь;1502182361;1502186051;5;0;0;0;1;3;0;0;0;0;0;0;3;11
KA;КОРП;9650;9207;8675;1;Не работает прямой провод;1502182341;1502182499;0;0;0;0;0;0;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502182388;1502203225;1;0;0;0;1;1;0;0;0;31;1;0;3;11
SOHO;КОРП;8680;9205;8750;4;Телефония. Тишина в трубке, нет зуммера;1502182375;1502305589;1;0;0;0;1;1;0;0;0;30;2;1;3;11
ФЛ;МР;8679;9204;8750;6;ONT не на линии. Проблема с оптическим кабелем;1502182380;1502204303;2;0;0;1;2;2;0;0;0;0;0;0;3;11
SOHO;КОРП;8678;9204;8750;2;Интернет. Не работает интернет;1502182430;1502196780;3;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8679;9204;8750;3;ТВ. Не показывает часть каналов;1502182498;1502262345;1;0;0;0;1;1;0;0;0;43;1;1;3;11
SOHO;КОРП;8680;9205;8750;8;Телефония. Тишина в трубке, нет зуммера;1502182536;1502280138;1;0;0;0;1;1;0;0;0;46;1;1;3;11
Выделенное обслуживание (пилот);МР;8679;9204;8750;2;ТВ. Другое;1502182704;1502183565;1;0;0;0;1;1;0;0;0;0;0;0;3;11
KA;КОРП;8680;9204;8750;2;Телефония. Тишина в трубке, нет зуммера;1502182731;1502183351;5;0;0;0;1;1;0;0;0;0;0;0;3;11
GS-SLA4;ГОС;8678;9204;8750;4;Нет трансляции на портале;1502182784;1502197314;1;0;0;0;1;1;0;0;0;0;0;0;3;11
ФЛ;МР;8678;9204;8750;4;ТВ. Проблемы со звуком;1502182828;1502277973;2;0;0;0;2;2;0;0;0;45;1;0;3;12
ФЛ;МР;9650;9203;8750;3;Интернет. Неустойчивая связь, плохие параметры;1502182845;1502184459;0;0;0;0;0;0;0;0;0;0;0;0;3;12
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502182896;1502189411;2;0;0;0;1;1;0;0;0;37;1;0;3;12
ФЛ;МР;8680;9204;8750;3;Перенос/замена модели ONT;1502182930;1502273150;1;0;0;0;1;1;0;0;0;46;1;1;3;12
ФЛ;МР;8678;9204;8750;3;ТВ. Черный или синий экран;1502182945;1502205165;2;0;0;0;1;1;0;0;0;29;1;0;3;12
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502183003;1502189952;1;0;0;0;1;1;0;0;0;44;1;0;3;12
NKA;КОРП;9650;0;7470;3;SLX_Не работает INTERNET;1502183158;1502186209;0;0;0;0;0;0;0;0;0;0;0;0;3;12
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502183198;1502212832;2;0;0;0;1;2;0;0;0;22;1;0;3;12
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502183212;1502198226;4;0;0;0;1;1;0;0;0;31;1;0;3;12
ФЛ;МР;8679;9633;8750;2;IP TV. Рассыпание/замирание картинки;1502183220;1502184488;2;0;0;0;2;2;0;0;0;0;0;0;3;12
SOHO;КОРП;8678;9204;8750;4;Интернет. Низкая скорость;1502183200;1502193114;1;0;0;0;1;1;0;0;0;41;1;0;3;12
ФЛ;МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502183242;1502200043;2;0;0;0;2;2;0;0;0;25;1;0;3;12
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502183257;1502190748;1;0;0;0;1;1;0;0;0;29;1;0;3;12
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502183262;1502284846;1;0;0;0;1;1;0;0;0;46;1;1;3;12
Имидж-абоненты (физические лица);КОРП;9650;0;7470;3;SLX_Низкое качество связи через Интернет;1502183236;1502196490;0;0;0;0;0;0;0;0;0;0;0;0;3;12
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502183315;1502191316;1;0;0;0;1;1;0;0;0;44;1;0;3;12
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502183321;1502203391;1;0;0;0;1;1;0;0;0;37;1;0;3;12
ФЛ;МР;8678;9204;8750;2;Интернет. Низкая скорость по проводу;1502183323;1502184423;2;0;0;0;1;1;0;0;0;0;0;0;3;12
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502183383;1502204018;1;0;0;0;1;1;0;0;0;27;1;0;3;12
ФЛ;МР;8679;9633;8750;3;Интернет. Не работает интернет;1502183384;1502262737;10;0;0;0;2;2;0;0;0;16;1;1;3;12
ФЛ;МР;8680;9205;8750;14;Телефония. Тишина в трубке, нет зуммера;1502183421;1502281657;2;0;0;0;1;1;0;0;0;24;1;0;3;12
ФЛ;МР;8680;9204;8750;3;Телефония. Не работает ЦАОН;1502183429;1502188180;1;0;0;0;1;1;0;0;0;28;1;0;3;12
ФЛ;МР;8680;9204;8750;3;Перенос/замена модели ONT;1502183479;1502348424;1;0;0;0;1;1;0;0;0;34;1;2;3;12
